ALink,SName,SLink,Lyric,language
/denise-cerqueira/,Jerusalem E Eu,/denise-cerqueira/jerusalem-e-eu.html,"Naquela multidão só Ele tinha a cruz
A fim de perdoar o meu pecar
E eu não fui capaz de defender sua dor
Sabendo que fez tudo por amor.
Que mal terrível sobre si Jesus levou
Enorme diferença ao mundo fez.
Eu lembro seu olhar na minha direção
Rogando ao Pai perdão para Jerusalém
Rogando ao Pai perdão para Jerusalém
Eu não quero errar outra vez
E apesar dos meus erros refez
A aliança que eu mesmo quebrei
Meu pecado deixou lá na cruz
Quando ressuscitou meu Jesus
Minha vida começou outra vez

Oh! Meu Senhor Jerusalém te machucou
Senhor, mas eu também já te neguei.
Por vezes quis fingir dizendo tê-lo em mim
Mas lá no fundo eu fui Jerusalém.
Mas outra chance recebeu Jerusalém.
Eu não quero errar outra vez
E apesar dos meus erros refez
A aliança que eu mesmo quebrei
Meu pecado deixou lá na cruz
Quando ressuscitou meu Jesus
Minha vida começou outra vez.
Jerusalém e Eu

Eu não quero errar outra vez ...",pt
/fireflight/,Unbreakable,/fireflight/unbreakable.html,"Where are the people that accuse me?
The ones who beat me down and bruise me
They hide, just out of sight
Can't face me in the light
They will return, but I'll be stronger

God, I want to dream again
Take me where I've never been
I want to go there
This time I'm not scared
Now I am unbreakable
It's unmistakable
No one can touch me
Nothing can stop me

Sometimes it's hard to just keep going
But faith is moving without knowing
Can I trust what I can't see
to reach my destiny?
I want to take control, but I know better

God, I want to dream again
Take me where I've never been
I want to go there
This time I'm not scared
Now I am unbreakable
It's unmistakable
No one can touch me
Nothing can stop me

Forget the fear, it's just a crutch
That tries to hold you back until your dreams are dust
All you need to do is just try
(Try, try, try)

God, I want to dream again
Take me where I've never been
I want to go there
This time I'm not scared
Now I am unbreakable
It's unmistakable
No one can touch me
Nothing can stop me

God, I want to dream again
Take me where I've never been
I want to go there
This time I'm not scared
Now I am unbreakable
It's unmistakable
No one can touch me
Nothing can stop me",en
/the-caravans/,God Is Not Dead,/the-caravans/god-is-not-dead.html,"Verse 1
If God is dead, what makes the flowers bloom?
If God is dead, what makes summer come in June?
If God is dead, who is listening and answers prayers?

Chorus
I'm glad I know He lives, He lives,
He lives, He lives, He lives, He lives.
I can feel Him moving through the trees,
in the wind, and the brezze.

And I can see Him shining through the night,
in the stars that shines so bright.
If God is dead, what makes my life worth living?
I'm glad I know He lives, He lives,
He lives, He lives, He lives, He lives.

Verse 2
If God is dead, who mends a broken heart?
If God is dead, who keeps night and day apart?
If God is dead, who can tell me where His body lies?

Chorus",en
/paulo-figueiro/,Ao Que É Digno,/paulo-figueiro/ao-que-e-digno.html,"Digno de glória e louvores
Levantemos nossas mãos
Te adoramos oh senhor 2x

Porque grande és Tu
Maravilhas fazes Tu
Não há outro igual a Ti ..... Não,Não há
Não há outro igual a Ti 2x",pt
/brooke-fraser/,Love Is Waiting,/brooke-fraser/love-is-waiting.html,"In the autumn on the ground
Between the traffic and the ordinary sounds
I am thinking signs and seasons
While a north wind blows through

I watch as lovers pass me by
Walking stories, who's and how's and why's
Musing lazily on love, pondering you

I'll give it time, give it space
And be still for a spell
When it's time to walk that way
We wanna walk it well

CHORUS
I'll be waiting for you baby
I'll be holding back the darkest night
Love is waiting `til we're ready
`Til it's right
Love is waiting

It's my caution not the cold
There's no other hand that I would rather hold
The climate changes, I'm singing for strangers about you

Don't keep time, slow the pace
Honey hold on if you can
The bets are getting surer now
That you're my man

CHORUS

Bridge
I could write a million songs about the way you say my name
I could live a lifetime with you and then do it all again
And like I can't force the sun to rise
Or hasten summer's start
Neither should I rush my way into your heart",en
/josyane-menezes/,Abra Os Meus Olhos,/josyane-menezes/abra-os-meus-olhos.html,"?Abra os nossos olhos espirituais Senhor nesta noite,
nós queremos ver a tua face,
nós queremos ver a tua glória,
queremos mais de ti, queremos ver o teu milagre
Senhor, Aleluia!?

Preciso tanto de uma chance.
Sei que o chão não é o
meu lugar.
Estou cansado desta escuridão.
É por isso que eu Te
espero.
É por isso que eu Te clamo filho de Davi
? Clame pelo filho de Davi nesta noite, ele está aqui
para te atender
e te ouvir meu amado?

Queria tanto olhar pro céu,
contemplar a grandeza do
meu Deus.
Diferente da atitude de Tomé.
Quero ver porque eu creio
porque eu tenho fé
O Queria tanto receber
A cura, o milagre eu quero ver

Gritarei o Seu nome com muita fé.
E Ele me atenderá me
colocará de pé

Abra, abra os meus olhos Dá-me a visão.
Eu preciso ver
Eu quero ver 2X
Aquele que faz o milagre

Recebe o milagre de Deus nessa noite, Aleluia!

Queria tanto olhar pro céu....

Toca, toca em meus olhos
Abra os meus olhos.
Quero olhar em sua face
Esse é o meu sonho.
Ver a Tua glória.Ver a Tua glória.
Esse é o meu sonho.Atenda-me
Atende o clamor do Teu povo nessa noite Senhor,
nós queremos ver milagres, restauração, curas.

Atende
Senhor.
Filho de Davi, tenhas compaixão de mim! Eu preciso
ver Senhor!

Abra, abra os meus olhos Dá-me a visão.Eu
preciso ver Eu quero ver

ESTA É A MINHA CHANCE,
ATENDA-NOS SENHOR ESTA É A MINHA CHANCE!!!",pt
/trio-nascimento/,Chegou o Avivamento,/trio-nascimento/chegou-o-avivamento.html,"Vai soprar o vento
chegou o avivamento
Chegou o avivamento
chegou o avivamento

Vai descer unção hoje aqui
Ninguém pode impedir
Avivamento acontece
Quando se abre o coração

Reunidos todos num lugar
Algo começou acontecer
Som de vento impetuoso
Impactando vidas no poder

E a glória era tamanha
Foi enchendo toda casa
Avivando todo povo
Foi mudando o som da fala
Alegria era intensa sobre aqueles irmãos
Invadidos pelo fogo, chama acesa e unção
O espirito desceu posando com línguas de fogo
Avivando com poder, batizando com renovo
Vai tocar a tua vida se você autorizar
Esta glória vai então te impactar

Vai soprar o vento chegou avivamento
chegou avivamento, chegou avivamento

Glória e unção irão fazer você o adorar
Deixe esta glória entrar, deixe ela te avivar
Força e coragem, serão parte do teu caminhar
Deixe esta glória entrar, deixe ela te avivar

Vai soprar o vento
chegou avivamento
Chegou o avivamento
chegou o avivamento",pt
/iveline/,Salmo 23,/iveline/salmo.html,"O Senhor é o meu Pastor
e nada vai faltar
entre pastos verdeijantes
me fará repousar
e para o rio tranqüilo
não há quem possa me guiar
sou ovelha que precisa de um pastor

(Coro)
Nem que as trevas me tragam medo e morte
inda sim, não temerei mal algum
se Tu estás comigo aqui
o que então temer?
sou ovelha que precisa de um pastor

A bondade e a justiça
ao meu lado estão
se eu seguir ao meu pastor com sincera devoção
e habitarei pra sempre nos ternos braços do senhor
sou ovelha que precisa de um pastor

(Coro)
Nem que as trevas me tragam medo e morte
inda sim, não temerei mal algum
se Tu estás comigo aqui
o que então temer?
sou ovelha que precisa de um pastor
sou ovelha que precisa de um pastor


(by:Adventista do 7º Dia)",pt
/eros-biondini/,Tomo Posse,/eros-biondini/tomo-posse.html,"Bênçãos são derramadas a cada instante
Há sempre um novo milagre para acontecer
Deus quer quebrar
as cadeias, romper as correntes
Quer libertar e curar todo aquele que crê
Eu tomo posse da graça de Deus
Tomo posse da cura Senhor
Tomo posse da bênção de hoje
Eu espero na Tua promessa
Eu confio em Tua obra Senhor
Acredito em Tua palavra
no poder do Teu nome Senhor.",pt
/salette-ferreira/,Restaura a Nossa Casa,/salette-ferreira/restaura-a-nossa-casa.html,"Restaura a nossa casa, Senhor!
Restaura a nossa casa, Senhor!
Restaura a nossa casa, Senhor!
Restaura a nossa casa, Senhor!

Sua bênção derrama aqui:
Nossa casa vem reconstruir!
Sua bênção derrama aqui:
Nossa casa vem reconstruir!

Com sinais e prodígios
Sobre nós, derrama o Seu Espírito!
Com sinais e prodígios
Sobre nós, derrama o Seu Espírito!

Restaura nossa casa, Senhor!
Restaura nossa casa, Senhor!
Restaura nossa casa, Senhor!
Restaura nossa casa, Senhor!


Sua bênção derrama aqui:
Nossa casa vem reconstruir!
Sua bênção derrama aqui:
Nossa casa vem reconstruir!

Com sinais e prodígios
Sobre nós, derrama o Seu Espírito!
Com sinais e prodígios
Sobre nós, derrama o Seu Espírito!

Restaura Sua Igreja, Senhor!
Restaura Sua Igreja, Senhor!
Restaura Sua Igreja , Senhor!
Restaura Sua Igreja, Senhor!

Sua bênção derrama aqui:
Sua Igreja vem reconstruir!
Sua bênção derrama aqui:
Sua Igreja vem reconstruir!

Com sinais e prodígios
Sobre nós, derrama o Seu Espírito!
Com sinais e prodígios
Sobre nós, derrama o Seu Espírito!

Restaura nossa casa, Senhor!
Restaura Sua Igreja, Senhor!
Restaura minha vida, Senhor!
Restaura nossa casa, Senhor!

(by Aldízio Lira!",pt
/cantores-de-deus/,Nossa prece (The prayer),/cantores-de-deus/nossa-prece-the-prayer.html,"Oh Pai guia nossos passos
Cuida bem dos nossos olhos
Ilumina nossa mente
Faz teu povo mais humano

Ouve a nossa prece
E se errarmos o caminho
Vem nos resgatar
Vem pra nos mostrar
Tua graça e tua luz

A luz que irradia
Queremos receber
Tu que tens sabedoria
Queremos aprender
És a estrela guia
E nós pequenos sóis
Mas Tu és luz eterna

Ouve a nossa prece
Ouve a nossa prece
Precisamos dessa luz
Quando as trevas nos cobrirem
Vem nos ajudar
Vem nos confirmar
Nos caminhos de Jesus

Sonhamos um mundo livre de violência
Um mundo de justiça e de esperança
Em que as famílias vivam sempre em harmonia
A transbordar a paz e a fraternidade

E a força que nos dá
Certamente levarás
Aonde tu estás
Teu povo em oração
E todos ouçam tua voz
E num só coração
Cada um dentro de si
E todos como irmãos

Essa é nossa prece
É a nossa prece
Cheia de esperança
Igual uma criança

Que sabe onde está
O colo do seu pai
Fica onde existe amor
Se nós temos fé
Fé no teu amor
Cuida bem de nós, Senhor",pt
/canarinhos-de-cristo/,Deus no Presente,/canarinhos-de-cristo/deus-no-presente.html,"Se você está doente, ele te cura
Se você está com muitos problemas, ele resolve
Se você está sofrendo, chorando pelo caminho
Eu sou jesus o senhor, você não está sozinho

Ele é o deus do passado,
É o deus do presente
Com uma palavra ele mexe com a gente
Ele é jesus do princípio e o fim
Uem busca sua presença será atendido
Recebe poder e recebe abrigo
É só o senhor que pode fazer assim

Se você está orando pelo seu filho
Pensa que a sua oração não será respondida
Onde seu filho estiver, na rua, em qualquer lugar
Eu sou jesus o senhor, com ele vou falar .",pt
/palavrantiga/,Casa,/palavrantiga/casa.html,"Deus preferiu essa carne.
Não quis os templos
que eu posso construir
com minhas mãos.

Me fez casa,
eu sou morada,
lugar de Deus
que não está lá fora,
mas sim mora dentro de mim.

Abri a porta. Ele entrou em casa.
Estou em obras.
Essa morada um dia será perfeição!

A minha janela são estes olhos que brilham.
Uma coisa ela mostra,
quem a ilumina é o meu Amado,
mudando as coisas de lugar
dentro de mim, dentro de mim.

Eu sou casa,
lugar de Deus.
Ele habita em mim.

Lá fora é frio,
lá fora é medo.
É alto de monte.
Deserto.
Um vazio.

Morando em mim Tu me aqueces.
Me ensina a ser livre.
Santo Espírito me enche de alegria",pt
/dalvinha/,Liberdade,/dalvinha/liberdade.html,"Sabe irmãos,
Ouço rumores de dor
sofrimento e lamentação
Eu estou preocupada
Vem alguém com suas leis
Tentando outra vez
Nos deixar calados
Querem fechar nossa boca
Sufocar a nossa voz
Querem algemar nossas mãos
Que podem oferecer
Um socorro a alguém
Através do nosso amor.

Preferem um país de drogados ao invés de libertação
Preferem um país de bandidos com armas nas mãos
Preferem criança nas ruas
Imagem de um povo sofrido
Veja irmãos, são valores invertidos

Querem calar nossa voz
Querem abafar nosso grito
Nós só falamos de amor
Nós só falamos de paz
Tá na hora de unirmos nossas forças
E unidos levantarmos nossas mãos
E buscar à Deus por nosso país
E abalar o inferno com nossa oração.",pt
/nova-voz/,Digno É O Cordeiro,/nova-voz/digno-e-o-cordeiro.html,"Pela cruz dou graças
Pelo preço pago ali
Meu pecado suportou
Por Seu amor
A graça, recebi.
Pelo amor dou graças
Pelos pregos em Suas mãos
Com Seu sangue me lavou
E me mostrou:
Seu amor e Seu perdão

Coro
Digno é o senhor
Que do trono está
Coroai o Rei dos reis
Pra sempre reinará
Exaltado está
Cristo salvador
Cordeiro de Deus
Por mim morreu
Digno é o Senhor

Pela cruz dou graças
Pelo preço pago ali
Meu pecado suportou
Por Seu amor
A graça, recebi.
Pelo amor dou graças (graças dou)
Pelos pregos em Suas mãos
Com Seu sangue me lavou
E me mostrou:
Seu amor e Seu perdão

Coro
Digno é o senhor
Que do trono está
Coroai o Rei dos reis (coroai pra sempre o rei dos reis)
Pra sempre reinará
Exaltado está
Cristo salvador (ô ô uh ô, uh ô)
Cordeiro de Deus
Por mim morreu
Digno é o Senhor (digno é o Senhor uh ô) 4x",pt
/turma-do-barulho/,Vinde A Mim,/turma-do-barulho/vinde-a-mim.html,"Deixai vir a mim os pequeninos
porque dos tais é o reino do céus
Da boca deles sai o mas perfeito louvor

Todo aquele que não se torna igual a um
desses pequeninos jamais poderá enfim
entrar no reino do céu.

""refão""
Deixai vim a mim as criancinhas
porque dos tais é o reino do céu.
Cristo chama as criancinhas
como chamou a Samuel. (bis)",pt
/flyleaf/,Beautiful Bride,/flyleaf/beautiful-bride.html,"Unified diversity
Functioning as one body
Every part encouraged by the other
No one independent of another
You're irreplaceable, indispensable
You're incredible
You're incredible

(Chorus)
Beautiful bride
Body of Christ
One flesh abiding
Strong and unifying
Fighting ends in forgiveness
Unite and fight all division
Beautiful bride

Strengthen your arms now
Train your fingers for battle
Urgency's here now
Train your fingers for battle
Fighting this violence
With your feet wrapped in peace
Sad tears and silence
Now screams of joy
Victory

Chorus x 2
We're not gonna fall and forget
How far You went to pick us up
If one part's hurt the whole body's sick
If one part mourns we all mourn with Him
Rejoice, we'll sing with you
Hallelujah, Hallelujah, Hallelujah, Hallelujah",en
/flavinho/,Vem Oh! Água Viva,/flavinho/vem-oh-agua-viva.html,"Batiza-me Senhor com Teu Espírito
pois minh alma sedenta está.

Vem oh! Água viva, oh! Água pura
fecundar meu coração.
Vem oh! Água viva, oh! Água pura
transformar meu coração.

Cura-me Senhor com Teu Espírito
pois meu coração ferido está.",pt
/ministerio-uncao-agape/,Derrama Tua Glória,/ministerio-uncao-agape/derrama-tua-gloria.html,"O meu maior prazer
É estar em Tua presença,
Prostrado aos teus pés
Te Adorar Jesus, Senhor da minha vida
Eu ouço a Tua voz
eu sinto o Teu mover aqui!
Quero mais de Ti, Senhor
Do Teu Poder, e Tua Unção,
Eu ergo as minhas mãos e clamo:


refrão

Derrama Tua Glória
Derrama Tua Shekinah, Senhor
Inunda o meu ser
Nos rios desse amor,

Derrama Tua Glória
Derrama Tua Shekinah, Senhor
Inunda o meu ser
Nos rios desse amor.",pt
/radicais-kids/,Plano de Salvação,/radicais-kids/plano-de-salvacao.html,"Lá lá lá lá lá
Lá lá lá lá lá
Lá lá lá lá la

Deus está sorrindo
Porque ele te ama
Mas o pecado te separou
Veio então Jesus e morreu por seus pecados
Ressuscitou e vivo esta!

Se você o convidar
Em você ele vai morar
Seus pecados perdoados
Agora salvo está

Deus me ama isso eu sei
Mas que pena, eu pequei
Então Jesus, morreu por mim
Eu o recebo, sou salvo assim

Deus nos amou de tal maneira
Que deu o seu único filho
Para que todo o que nele crê
Tenha vida eterna!

Deus está sorrindo
Porque ele te ama
Mas o pecado te separou
Veio então Jesus e morreu por seus pecados
Ressuscitou e vivo esta!

Se você o convidar
Em você ele vai morar
Seus pecados perdoados
Agora salvo esta

Deus me ama isso eu sei
Mas que pena, eu pequei
Então Jesus, morreu por mim
Eu o recebo, sou salvo assim

Porque pela graça
Você é salvo
É pela fé
É um presente de Deus",pt
